horizon,regime,fold,N,sampler,algo,n_train,n_test,test_start,test_end,F1_4cls,Acc_dir,F1_dir,F1_UP_FORT,F1_DOWN_FORT
1,GLOBAL,4,8,SMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,8,BorderlineSMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.2889,0.5443,0.5412,0.4334,0.551
1,GLOBAL,4,8,BorderlineSMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.3071,0.5199,0.5167,0.4423,0.5531
1,GLOBAL,4,8,BorderlineSMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.3059,0.5712,0.5684,0.3894,0.5591
1,GLOBAL,4,8,BorderlineSMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2947,0.5379,0.5367,0.4713,0.5465
1,GLOBAL,4,8,BorderlineSMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,8,ADASYN,XGBoost,4838,779,2020-03-09,2023-05-12,0.3074,0.5597,0.5537,0.4606,0.5659
1,GLOBAL,4,8,ADASYN,LightGBM,4838,779,2020-03-09,2023-05-12,0.3039,0.5404,0.539,0.4587,0.5496
1,GLOBAL,4,8,ADASYN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2992,0.5674,0.5657,0.4104,0.5623
1,GLOBAL,4,8,ADASYN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3047,0.552,0.5459,0.4727,0.5598
1,GLOBAL,4,8,ADASYN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,8,SMOTETomek,XGBoost,4838,779,2020-03-09,2023-05-12,0.3026,0.5674,0.5664,0.3974,0.5854
1,GLOBAL,4,8,SMOTETomek,LightGBM,4838,779,2020-03-09,2023-05-12,0.2911,0.5302,0.5278,0.4194,0.5434
1,GLOBAL,4,8,SMOTETomek,RandomForest,4838,779,2020-03-09,2023-05-12,0.2816,0.5584,0.5549,0.2847,0.6
1,GLOBAL,4,8,SMOTETomek,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2919,0.5392,0.5375,0.4091,0.5587
1,GLOBAL,4,8,SMOTETomek,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,8,SMOTEENN,XGBoost,4838,779,2020-03-09,2023-05-12,0.255,0.5237,0.5225,0.2612,0.5417
1,GLOBAL,4,8,SMOTEENN,LightGBM,4838,779,2020-03-09,2023-05-12,0.2554,0.5225,0.5223,0.2929,0.5075
1,GLOBAL,4,8,SMOTEENN,RandomForest,4838,779,2020-03-09,2023-05-12,0.3121,0.561,0.5601,0.3584,0.585
1,GLOBAL,4,8,SMOTEENN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2655,0.5289,0.5287,0.2804,0.5556
1,GLOBAL,4,8,SMOTEENN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,9,SMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.2905,0.5584,0.5574,0.419,0.5606
1,GLOBAL,4,9,SMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.2882,0.5481,0.5466,0.4601,0.5301
1,GLOBAL,4,9,SMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.282,0.5623,0.5613,0.3191,0.5646
1,GLOBAL,4,9,SMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2991,0.561,0.5604,0.4565,0.5549
1,GLOBAL,4,9,SMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,9,BorderlineSMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.2967,0.5507,0.5488,0.4479,0.5301
1,GLOBAL,4,9,BorderlineSMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.288,0.543,0.5427,0.4606,0.5116
1,GLOBAL,4,9,BorderlineSMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.293,0.5712,0.5697,0.331,0.5484
1,GLOBAL,4,9,BorderlineSMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.294,0.5443,0.5427,0.4573,0.5419
1,GLOBAL,4,9,BorderlineSMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,9,ADASYN,XGBoost,4838,779,2020-03-09,2023-05-12,0.3232,0.5687,0.564,0.4727,0.5691
1,GLOBAL,4,9,ADASYN,LightGBM,4838,779,2020-03-09,2023-05-12,0.2915,0.5392,0.5384,0.4201,0.5402
1,GLOBAL,4,9,ADASYN,RandomForest,4838,779,2020-03-09,2023-05-12,0.296,0.5751,0.5739,0.3274,0.5638
1,GLOBAL,4,9,ADASYN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3139,0.561,0.5577,0.4606,0.546
1,GLOBAL,4,9,ADASYN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,9,SMOTETomek,XGBoost,4838,779,2020-03-09,2023-05-12,0.2766,0.5635,0.5629,0.3624,0.5362
1,GLOBAL,4,9,SMOTETomek,LightGBM,4838,779,2020-03-09,2023-05-12,0.3061,0.5546,0.5531,0.4116,0.5587
1,GLOBAL,4,9,SMOTETomek,RandomForest,4838,779,2020-03-09,2023-05-12,0.2715,0.5584,0.5579,0.305,0.5585
1,GLOBAL,4,9,SMOTETomek,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2983,0.5443,0.5435,0.4272,0.5227
1,GLOBAL,4,9,SMOTETomek,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,9,SMOTEENN,XGBoost,4838,779,2020-03-09,2023-05-12,0.231,0.4929,0.483,0.3011,0.5112
1,GLOBAL,4,9,SMOTEENN,LightGBM,4838,779,2020-03-09,2023-05-12,0.2377,0.4942,0.4849,0.346,0.4919
1,GLOBAL,4,9,SMOTEENN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2468,0.525,0.5248,0.2825,0.5495
1,GLOBAL,4,9,SMOTEENN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2315,0.4929,0.4806,0.3469,0.4771
1,GLOBAL,4,9,SMOTEENN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,10,SMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.3026,0.5841,0.5823,0.4227,0.5662
1,GLOBAL,4,10,SMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.2944,0.5584,0.5569,0.4103,0.5519
1,GLOBAL,4,10,SMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.2929,0.5892,0.5852,0.2751,0.5815
1,GLOBAL,4,10,SMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3117,0.5738,0.5726,0.494,0.5606
1,GLOBAL,4,10,SMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,10,BorderlineSMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.3001,0.5558,0.5556,0.4709,0.5404
1,GLOBAL,4,10,BorderlineSMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.2995,0.5443,0.5426,0.4458,0.5515
1,GLOBAL,4,10,BorderlineSMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.2885,0.5764,0.572,0.2537,0.5788
1,GLOBAL,4,10,BorderlineSMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3192,0.561,0.5604,0.4985,0.5738
1,GLOBAL,4,10,BorderlineSMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,10,ADASYN,XGBoost,4838,779,2020-03-09,2023-05-12,0.3194,0.5751,0.5706,0.4881,0.554
1,GLOBAL,4,10,ADASYN,LightGBM,4838,779,2020-03-09,2023-05-12,0.2808,0.5327,0.5325,0.4272,0.547
1,GLOBAL,4,10,ADASYN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2918,0.57,0.568,0.3217,0.5759
1,GLOBAL,4,10,ADASYN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3125,0.5597,0.558,0.5159,0.5398
1,GLOBAL,4,10,ADASYN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,10,SMOTETomek,XGBoost,4838,779,2020-03-09,2023-05-12,0.3019,0.5648,0.5638,0.4026,0.5493
1,GLOBAL,4,10,SMOTETomek,LightGBM,4838,779,2020-03-09,2023-05-12,0.3132,0.5648,0.5617,0.4272,0.5355
1,GLOBAL,4,10,SMOTETomek,RandomForest,4838,779,2020-03-09,2023-05-12,0.2932,0.5738,0.5714,0.3055,0.5876
1,GLOBAL,4,10,SMOTETomek,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3147,0.5764,0.5743,0.4423,0.5608
1,GLOBAL,4,10,SMOTETomek,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,10,SMOTEENN,XGBoost,4838,779,2020-03-09,2023-05-12,0.2418,0.5237,0.5194,0.2751,0.5455
1,GLOBAL,4,10,SMOTEENN,LightGBM,4838,779,2020-03-09,2023-05-12,0.2579,0.5276,0.5273,0.3082,0.5642
1,GLOBAL,4,10,SMOTEENN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2531,0.543,0.5429,0.1943,0.5767
1,GLOBAL,4,10,SMOTEENN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2421,0.5096,0.5077,0.2868,0.5263
1,GLOBAL,4,10,SMOTEENN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,11,SMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.3083,0.5764,0.5741,0.4548,0.5277
1,GLOBAL,4,11,SMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.3029,0.5571,0.5558,0.48,0.545
1,GLOBAL,4,11,SMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.29,0.5777,0.5738,0.2761,0.5894
1,GLOBAL,4,11,SMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3338,0.5892,0.588,0.509,0.5606
1,GLOBAL,4,11,SMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,11,BorderlineSMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.3129,0.5802,0.5786,0.4644,0.5391
1,GLOBAL,4,11,BorderlineSMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.3213,0.5969,0.5959,0.4611,0.5479
1,GLOBAL,4,11,BorderlineSMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.2919,0.5751,0.571,0.3,0.5867
1,GLOBAL,4,11,BorderlineSMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.318,0.5661,0.5645,0.4742,0.5348
1,GLOBAL,4,11,BorderlineSMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,11,ADASYN,XGBoost,4838,779,2020-03-09,2023-05-12,0.3236,0.5764,0.571,0.4653,0.5598
1,GLOBAL,4,11,ADASYN,LightGBM,4838,779,2020-03-09,2023-05-12,0.3222,0.5777,0.5771,0.4863,0.5292
1,GLOBAL,4,11,ADASYN,RandomForest,4838,779,2020-03-09,2023-05-12,0.277,0.5648,0.5611,0.2677,0.5744
1,GLOBAL,4,11,ADASYN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.332,0.5764,0.5736,0.5088,0.5475
1,GLOBAL,4,11,ADASYN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,11,SMOTETomek,XGBoost,4838,779,2020-03-09,2023-05-12,0.3081,0.5918,0.5887,0.3784,0.5808
1,GLOBAL,4,11,SMOTETomek,LightGBM,4838,779,2020-03-09,2023-05-12,0.3345,0.5725,0.5686,0.483,0.5882
1,GLOBAL,4,11,SMOTETomek,RandomForest,4838,779,2020-03-09,2023-05-12,0.2816,0.5661,0.5634,0.2772,0.5744
1,GLOBAL,4,11,SMOTETomek,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3111,0.5866,0.5828,0.4258,0.5838
1,GLOBAL,4,11,SMOTETomek,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,11,SMOTEENN,XGBoost,4838,779,2020-03-09,2023-05-12,0.2455,0.5404,0.5388,0.2636,0.5359
1,GLOBAL,4,11,SMOTEENN,LightGBM,4838,779,2020-03-09,2023-05-12,0.2562,0.534,0.5325,0.3333,0.5086
1,GLOBAL,4,11,SMOTEENN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2506,0.534,0.534,0.2713,0.5591
1,GLOBAL,4,11,SMOTEENN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2335,0.5276,0.5266,0.2697,0.541
1,GLOBAL,4,11,SMOTEENN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,12,SMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.3102,0.5905,0.5874,0.4494,0.5347
1,GLOBAL,4,12,SMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.3217,0.5725,0.5706,0.4802,0.5635
1,GLOBAL,4,12,SMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.287,0.5725,0.5708,0.2878,0.5692
1,GLOBAL,4,12,SMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3321,0.5841,0.5812,0.4742,0.5873
1,GLOBAL,4,12,SMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,12,BorderlineSMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.318,0.5892,0.5858,0.4554,0.5523
1,GLOBAL,4,12,BorderlineSMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.3167,0.5738,0.5733,0.5058,0.5341
1,GLOBAL,4,12,BorderlineSMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.2924,0.5764,0.575,0.3368,0.5541
1,GLOBAL,4,12,BorderlineSMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3395,0.5905,0.59,0.5299,0.5627
1,GLOBAL,4,12,BorderlineSMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,12,ADASYN,XGBoost,4838,779,2020-03-09,2023-05-12,0.3391,0.5815,0.5772,0.4881,0.5506
1,GLOBAL,4,12,ADASYN,LightGBM,4838,779,2020-03-09,2023-05-12,0.3293,0.5751,0.5745,0.5043,0.5398
1,GLOBAL,4,12,ADASYN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2848,0.561,0.5604,0.3574,0.5576
1,GLOBAL,4,12,ADASYN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3218,0.5712,0.5679,0.4882,0.562
1,GLOBAL,4,12,ADASYN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,12,SMOTETomek,XGBoost,4838,779,2020-03-09,2023-05-12,0.3173,0.5905,0.5891,0.4459,0.5459
1,GLOBAL,4,12,SMOTETomek,LightGBM,4838,779,2020-03-09,2023-05-12,0.3297,0.5777,0.5753,0.5062,0.5549
1,GLOBAL,4,12,SMOTETomek,RandomForest,4838,779,2020-03-09,2023-05-12,0.3037,0.5751,0.5744,0.3475,0.576
1,GLOBAL,4,12,SMOTETomek,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.32,0.5789,0.578,0.4451,0.5659
1,GLOBAL,4,12,SMOTETomek,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,12,SMOTEENN,XGBoost,4838,779,2020-03-09,2023-05-12,0.24,0.5712,0.5708,0.2299,0.5602
1,GLOBAL,4,12,SMOTEENN,LightGBM,4838,779,2020-03-09,2023-05-12,0.2452,0.561,0.561,0.2672,0.57
1,GLOBAL,4,12,SMOTEENN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2497,0.5597,0.5592,0.2276,0.5985
1,GLOBAL,4,12,SMOTEENN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2275,0.5558,0.5546,0.2556,0.5147
1,GLOBAL,4,12,SMOTEENN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,13,SMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.3092,0.5751,0.5701,0.462,0.5241
1,GLOBAL,4,13,SMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.3101,0.5533,0.5499,0.488,0.5071
1,GLOBAL,4,13,SMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.2912,0.5815,0.5793,0.295,0.5876
1,GLOBAL,4,13,SMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3082,0.57,0.5669,0.491,0.5278
1,GLOBAL,4,13,SMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,13,BorderlineSMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.3027,0.5546,0.5517,0.4756,0.5014
1,GLOBAL,4,13,BorderlineSMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.3007,0.5623,0.5587,0.4881,0.5278
1,GLOBAL,4,13,BorderlineSMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.2864,0.5635,0.5614,0.3082,0.5692
1,GLOBAL,4,13,BorderlineSMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2991,0.543,0.5405,0.4832,0.521
1,GLOBAL,4,13,BorderlineSMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,13,ADASYN,XGBoost,4838,779,2020-03-09,2023-05-12,0.3324,0.57,0.5612,0.4753,0.547
1,GLOBAL,4,13,ADASYN,LightGBM,4838,779,2020-03-09,2023-05-12,0.3108,0.5584,0.5578,0.5,0.5174
1,GLOBAL,4,13,ADASYN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2928,0.5635,0.5618,0.3322,0.5632
1,GLOBAL,4,13,ADASYN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3224,0.5558,0.5491,0.515,0.5029
1,GLOBAL,4,13,ADASYN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,13,SMOTETomek,XGBoost,4838,779,2020-03-09,2023-05-12,0.2887,0.5712,0.5698,0.3869,0.5187
1,GLOBAL,4,13,SMOTETomek,LightGBM,4838,779,2020-03-09,2023-05-12,0.3242,0.5674,0.5655,0.4892,0.514
1,GLOBAL,4,13,SMOTETomek,RandomForest,4838,779,2020-03-09,2023-05-12,0.3076,0.5931,0.5915,0.3406,0.5959
1,GLOBAL,4,13,SMOTETomek,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2927,0.5648,0.5627,0.4227,0.5366
1,GLOBAL,4,13,SMOTETomek,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,13,SMOTEENN,XGBoost,4838,779,2020-03-09,2023-05-12,0.2311,0.5302,0.5269,0.2431,0.5326
1,GLOBAL,4,13,SMOTEENN,LightGBM,4838,779,2020-03-09,2023-05-12,0.2552,0.5315,0.5297,0.3534,0.5722
1,GLOBAL,4,13,SMOTEENN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2517,0.5725,0.5723,0.2358,0.5862
1,GLOBAL,4,13,SMOTEENN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2422,0.5302,0.5273,0.2738,0.5609
1,GLOBAL,4,13,SMOTEENN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,14,SMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.3074,0.5712,0.5666,0.4562,0.5535
1,GLOBAL,4,14,SMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.3086,0.5648,0.5617,0.4709,0.5319
1,GLOBAL,4,14,SMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.3019,0.5789,0.5746,0.2782,0.6061
1,GLOBAL,4,14,SMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3063,0.5507,0.5467,0.4506,0.5434
1,GLOBAL,4,14,SMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,14,BorderlineSMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.322,0.5764,0.5738,0.483,0.5208
1,GLOBAL,4,14,BorderlineSMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.3184,0.5507,0.5485,0.5045,0.5449
1,GLOBAL,4,14,BorderlineSMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.298,0.5764,0.5734,0.3274,0.5617
1,GLOBAL,4,14,BorderlineSMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3081,0.5533,0.5505,0.5,0.5292
1,GLOBAL,4,14,BorderlineSMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,14,ADASYN,XGBoost,4838,779,2020-03-09,2023-05-12,0.3215,0.5674,0.5604,0.4727,0.5485
1,GLOBAL,4,14,ADASYN,LightGBM,4838,779,2020-03-09,2023-05-12,0.3144,0.5725,0.5712,0.4898,0.5455
1,GLOBAL,4,14,ADASYN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2922,0.5764,0.5734,0.2939,0.5685
1,GLOBAL,4,14,ADASYN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.31,0.57,0.5639,0.4688,0.517
1,GLOBAL,4,14,ADASYN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,14,SMOTETomek,XGBoost,4838,779,2020-03-09,2023-05-12,0.2999,0.5751,0.5726,0.3803,0.5699
1,GLOBAL,4,14,SMOTETomek,LightGBM,4838,779,2020-03-09,2023-05-12,0.3056,0.5777,0.5763,0.4756,0.5097
1,GLOBAL,4,14,SMOTETomek,RandomForest,4838,779,2020-03-09,2023-05-12,0.304,0.5815,0.5778,0.3223,0.6041
1,GLOBAL,4,14,SMOTETomek,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3077,0.5854,0.5816,0.4582,0.5197
1,GLOBAL,4,14,SMOTETomek,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,14,SMOTEENN,XGBoost,4838,779,2020-03-09,2023-05-12,0.2401,0.5366,0.5355,0.2122,0.5549
1,GLOBAL,4,14,SMOTEENN,LightGBM,4838,779,2020-03-09,2023-05-12,0.267,0.5366,0.5357,0.3321,0.5571
1,GLOBAL,4,14,SMOTEENN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2631,0.5507,0.5505,0.2891,0.5845
1,GLOBAL,4,14,SMOTEENN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2601,0.5533,0.5525,0.2769,0.5815
1,GLOBAL,4,14,SMOTEENN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,15,SMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.3246,0.5777,0.5755,0.4387,0.5722
1,GLOBAL,4,15,SMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.3021,0.5456,0.5424,0.4706,0.5269
1,GLOBAL,4,15,SMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.292,0.5751,0.5718,0.2952,0.6091
1,GLOBAL,4,15,SMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3066,0.5546,0.5496,0.4706,0.5675
1,GLOBAL,4,15,SMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,15,BorderlineSMOTE,XGBoost,4838,779,2020-03-09,2023-05-12,0.314,0.5725,0.5694,0.4309,0.5464
1,GLOBAL,4,15,BorderlineSMOTE,LightGBM,4838,779,2020-03-09,2023-05-12,0.311,0.5558,0.5539,0.4458,0.5073
1,GLOBAL,4,15,BorderlineSMOTE,RandomForest,4838,779,2020-03-09,2023-05-12,0.2878,0.57,0.5674,0.31,0.5818
1,GLOBAL,4,15,BorderlineSMOTE,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2946,0.5635,0.5583,0.4458,0.5203
1,GLOBAL,4,15,BorderlineSMOTE,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,15,ADASYN,XGBoost,4838,779,2020-03-09,2023-05-12,0.3306,0.5777,0.5697,0.4562,0.5489
1,GLOBAL,4,15,ADASYN,LightGBM,4838,779,2020-03-09,2023-05-12,0.3345,0.5674,0.5648,0.4663,0.5634
1,GLOBAL,4,15,ADASYN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2835,0.5623,0.5604,0.3066,0.5737
1,GLOBAL,4,15,ADASYN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3165,0.5725,0.5635,0.4471,0.5455
1,GLOBAL,4,15,ADASYN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,15,SMOTETomek,XGBoost,4838,779,2020-03-09,2023-05-12,0.2927,0.5648,0.564,0.3922,0.5645
1,GLOBAL,4,15,SMOTETomek,LightGBM,4838,779,2020-03-09,2023-05-12,0.2964,0.5469,0.5418,0.4039,0.5528
1,GLOBAL,4,15,SMOTETomek,RandomForest,4838,779,2020-03-09,2023-05-12,0.2859,0.57,0.5674,0.2932,0.6096
1,GLOBAL,4,15,SMOTETomek,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.3112,0.5687,0.5681,0.4771,0.5464
1,GLOBAL,4,15,SMOTETomek,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,4,15,SMOTEENN,XGBoost,4838,779,2020-03-09,2023-05-12,0.2356,0.5443,0.5426,0.2041,0.546
1,GLOBAL,4,15,SMOTEENN,LightGBM,4838,779,2020-03-09,2023-05-12,0.2519,0.5417,0.5388,0.2921,0.5045
1,GLOBAL,4,15,SMOTEENN,RandomForest,4838,779,2020-03-09,2023-05-12,0.2482,0.5327,0.5325,0.1638,0.5691
1,GLOBAL,4,15,SMOTEENN,GradientBoosting,4838,779,2020-03-09,2023-05-12,0.2697,0.552,0.551,0.2802,0.5562
1,GLOBAL,4,15,SMOTEENN,CatBoost,4838,779,2020-03-09,2023-05-12,,,,,,unhashable type: 'numpy.ndarray'
1,NORMAL,4,5,SMOTE,XGBoost,1656,267,2020-03-09,2023-05-12,0.3238,0.603,0.5989,0.2991,0.3784
